"DELIVERY_CUSTOMER","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(DELIVERY_CUSTOMER)","INVOICE_ID","SERIES_ID","INVOICE_NO","ITEM_ID","CATALOG_NO","DESCRIPTION","CONTRACT","IFSAPP.SALES_PART_API.GET_SALES_PART_REBATE_GROUP(CONTRACT,CATALOG_NO)","INVOICED_QTY","SALE_UM","NULL","PRICE_UM","DECODE(ORDER_NO,NULL,SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),DECODE(CHARGE_GROUP,NULL,NVL(SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),","INVOICE_DATE","NET_DOM_AMOUNT","IFSAPP.COMPANY_FINANCE_API.GET_CURRENCY_CODE(COMPANY)","IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID)","IFSAPP.CONDITION_CODE_API.GET_DESCRIPTION(IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID))","ORDER_NO","IFSAPP.CUSTOMER_ORDER_API.GET_AGREEMENT_ID(ORDER_NO)","IFSAPP.CUST_ORD_CUSTOMER_API.GET_CUST_GRP(DELIVERY_CUSTOMER)","CATALOG_GROUP","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_REGION_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_M","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_DISTRICT_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_MARKET_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_MARKET_CODE(O","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUSTOMER_INFO_ADDRESS_API.GET_COUNTRY_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_MATE","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_SALESMAN_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_SALESMAN_CO","DECODE(ORDER_NO,NULL,IFSAPP.RETURN_MATERIAL_API.GET_RETURN_APPROVER_ID(RMA_NO),IFSAPP.CUSTOMER_ORDER_API.GET_AUTHORIZE_CODE(ORDE","IFSAPP.CUSTOMER_ORDER_LINE_API.GET_PRICE_LIST_NO(ORDER_NO,LINE_NO,RELEASE_NO,LINE_ITEM_NO)","PARTY","PARTY_TYPE","IDENTITY","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(IDENTITY)","PRICE_ADJUSTMENT","COMPANY","PRICE_CONV"
"SPM001","Cargills Retail (Pvt) Ltd","866336","CRN","43714","1","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","-24","PACKS","","PACKS","965.8","7/29/2026","-23179.2","LKR","","","C238721","","SUPER MARK","GENPHAMA","","","SUPER MARK","LK","","GEMABE050","CGILLS NEW","","Customer","SPM001","Cargills Retail (Pvt) Ltd","FALSE","GSH1","1"
"GVI017","State Pharmaceuticals Corporation","866337","CRN","43715","1","PIC012","Hexidine 80ml","GSH1N","","-10","BOT","","BOT","327.3","7/29/2026","-3273","LKR","","","C239022","","GOVINS","ICPA - SAL","","","GVT INS","LK","","GEMABE050","SPC1","","Customer","GVI017","State Pharmaceuticals Corporation","FALSE","GSH1","1"
"DIS036","British Agencies","866340","CRN","43716","1","PUP002","Histavert 16-90's","GSH1N","","-20","PACKS","","PACKS","1972.1","7/29/2026","-39442","LKR","","","C239132","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS036","British Agencies","FALSE","GSH1","1"
"DIS028","New Loyed Pharmacy","866341","CRN","43717","1","CFL120","Efatop PE Cream 60gm","GSH1N","","-42","TUB","","TUB","1101.6","7/29/2026","-46267.2","LKR","","","C239036","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS028","New Loyed Pharmacy","FALSE","GSH1","1"
"DIS028","New Loyed Pharmacy","866341","CRN","43717","2","TIL06","TILSTIGMIN Inj. 1ml (0.5mg/ml) (6's)","GSH1N","","-3","VLS","","VLS","643.4","7/29/2026","-1930.2","LKR","","","C239036","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS028","New Loyed Pharmacy","FALSE","GSH1","1"
"DIS039","Devasi Distributors (Pvt) Ltd,","866342","CRN","43718","1","PUN186","Omlek Tab 20mg 100's","GSH1N","","-90","PACKS","","PACKS","417.04","7/29/2026","-37533.6","LKR","","","C239335","","DISTRI","ARRA2UGE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS039","Devasi Distributors (Pvt) Ltd,","FALSE","GSH1","1"
"DIS039","Devasi Distributors (Pvt) Ltd,","866342","CRN","43718","2","CEN103","Ocumycin Ointment 3.5g (1's)","GSH1N","","-10","TUB","","TUB","83.78","7/29/2026","-837.8","LKR","","","C239335","","DISTRI","CENTAUR PH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS039","Devasi Distributors (Pvt) Ltd,","FALSE","GSH1","1"
"DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","866343","CRN","43719","1","PUP001","Histavert 8-90's","GSH1N","","-39","PACKS","","PACKS","1267.8","7/29/2026","-49444.2","LKR","","","C239306","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","FALSE","GSH1","1"
"DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","866343","CRN","43719","2","PUP002","Histavert 16-90's","GSH1N","","-14","PACKS","","PACKS","1972.1","7/29/2026","-27609.4","LKR","","","C239306","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","FALSE","GSH1","1"
"DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","866343","CRN","43719","3","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","-173","PACKS","","PACKS","894.3","7/29/2026","-154713.9","LKR","","","C239306","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","FALSE","GSH1","1"
"DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","866344","CRN","43720","1","CEN114","Amlotrust 5mg Tab 100's","GSH1N","","-50","PACKS","","PACKS","606.96","7/29/2026","-30348","LKR","","","C239376","","DISTRI","ARR C (B1)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS051","Devasi Distributors (Pvt) Ltd - Bandarawela","FALSE","GSH1","1"
"DIS039","Devasi Distributors (Pvt) Ltd,","866345","CRN","43721","1","PIC012","Hexidine 80ml","GSH1N","","-42","BOT","","BOT","305.897857142857","7/29/2026","-12847.71","LKR","","","C239305","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS039","Devasi Distributors (Pvt) Ltd,","FALSE","GSH1","1"
"DIS039","Devasi Distributors (Pvt) Ltd,","866345","CRN","43721","2","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","-24","PACKS","","PACKS","894.3","7/29/2026","-21463.2","LKR","","","C239305","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS039","Devasi Distributors (Pvt) Ltd,","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","1","CEN114","Amlotrust 5mg Tab 100's","GSH1N","","-10","PACKS","","PACKS","606.96","7/29/2026","-6069.6","LKR","","","C239113","","DISTRI","ARR C (B1)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","2","PUP001","Histavert 8-90's","GSH1N","","-2","PACKS","","PACKS","1267.8","7/29/2026","-2535.6","LKR","","","C239113","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","3","PUP002","Histavert 16-90's","GSH1N","","-5","PACKS","","PACKS","1972.1","7/29/2026","-9860.5","LKR","","","C239113","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","4","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","-63","PACKS","","PACKS","894.3","7/29/2026","-56340.9","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","5","PC011","Medigrip-Permeable Non-Woven Synthetic Adhesive Tape BP,2.5cmx5m (1's)","GSH1N","","-20","PCS","","PCS","75.368","7/29/2026","-1507.36","LKR","","","C239113","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","866346","CRN","43722","6","SWISS13","Swizglipt Tab's 50mg (50's)","GSH1N","","-12","PACKS","","PACKS","1780.55","7/29/2026","-21366.6","LKR","","","C239113","","DISTRI","ARRB1S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS031","New Eastern Distributor","866347","CRN","43723","1","PIC012","Hexidine 80ml","GSH1N","","-118","BOT","","BOT","305.897796610169","7/29/2026","-36095.94","LKR","","","C238722","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS031","New Eastern Distributor","FALSE","GSH1","1"
"DIS002","The West Central Pharma (Pvt) Ltd.","866348","CRN","43724","1","FDN129","Fexofred Tab 120mg 30's","GSH1N","","-1099","PACKS","","PACKS","572.1","7/29/2026","-628737.9","LKR","","","","","DISTRI","FREDAN PHA","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS002","The West Central Pharma (Pvt) Ltd.","FALSE","GSH1","1"
"DIS002","The West Central Pharma (Pvt) Ltd.","866348","CRN","43724","2","FDN130","Fexofred Tab 180mg 30's","GSH1N","","-38","PACKS","","PACKS","831.8","7/29/2026","-31608.4","LKR","","","","","DISTRI","FREDAN PHA","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS002","The West Central Pharma (Pvt) Ltd.","FALSE","GSH1","1"
"DIS002","The West Central Pharma (Pvt) Ltd.","866348","CRN","43724","3","FDN130","Fexofred Tab 180mg 30's","GSH1N","","-7","PACKS","","PACKS","831.8","7/29/2026","-5822.6","LKR","","","","","DISTRI","FREDAN PHA","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS002","The West Central Pharma (Pvt) Ltd.","FALSE","GSH1","1"
"DIS002","The West Central Pharma (Pvt) Ltd.","866348","CRN","43724","4","FDN130","Fexofred Tab 180mg 30's","GSH1N","","-14","PACKS","","PACKS","831.8","7/29/2026","-11645.2","LKR","","","","","DISTRI","FREDAN PHA","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS002","The West Central Pharma (Pvt) Ltd.","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","866349","CRN","43725","1","PBL153","Caltamin D Tabs-60's","GSH1N","","-264","PACKS","","PACKS","2865.43","7/29/2026","-756473.52","LKR","","","C238481","","SUNDRY","BL SALE","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866350","CRN","43726","1","CFL120","Efatop PE Cream 60gm","GSH1N","","-190","TUB","","TUB","1101.6","7/29/2026","-209304","LKR","","","C239357","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866350","CRN","43726","2","CAR007","Caramont Tablets 5mg-14's","GSH1N","","-5","PACKS","","PACKS","317.96","7/29/2026","-1589.8","LKR","","","C239357","","DISTRI","CARA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866350","CRN","43726","3","PUP001","Histavert 8-90's","GSH1N","","-3","PACKS","","PACKS","1267.8","7/29/2026","-3803.4","LKR","","","C239357","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866350","CRN","43726","4","TIL06","TILSTIGMIN Inj. 1ml (0.5mg/ml) (6's)","GSH1N","","-35","VLS","","VLS","643.4","7/29/2026","-22519","LKR","","","C239357","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"PVH018","Ceylon Hospitals LTD","866299","CRN","43682","1","11FK10","Bioline Dengue IgG/igM Device-25's","GSH1N","","-8","PACKS","","PACKS","24438.47625","7/29/2026","-195507.81","LKR","","","C236476","","PVTHOS","STRIPS & C","","","PVT HOS","LK","","GEMABE050","","","Customer","PVH018","Ceylon Hospitals LTD","FALSE","GSH1","1"
"PVH018","Ceylon Hospitals LTD","866299","CRN","43682","2","7D2843SET-NQ","DETERMINE HIV EARLY DETECT SET (100T)","GSH1N","","-12","PACKS","","PACKS","80656.0933333333","7/29/2026","-967873.12","LKR","","","C236476","","PVTHOS","NQDDP","","","PVT HOS","LK","","GEMABE050","","","Customer","PVH018","Ceylon Hospitals LTD","FALSE","GSH1","1"
"ARM002","Sri Lanka Army Medical","866300","CRN","43683","1","SEC38","Secure Rigid Strapping Tape (TigerPlast RST) 38mm x 13.7m","GSH1N","","-1080","PCS","","PCS","1740.6757037037","7/29/2026","-1879929.76","LKR","","","C236334","","ARMED FORC","SURJAVY","","","ARMED FORC","LK","","GEMABE050","","","Customer","ARM002","Sri Lanka Army Medical","FALSE","GSH1","1"
"DIS022","Vanikaa Medicals (Pvt) Ltd","866301","CRN","43684","1","CEN152","Atrest Tab's 0.25mg - (100's)","GSH1N","","-2","PACKS","","PACKS","797.87","7/29/2026","-1595.74","LKR","","","","","DISTRI","ARR C (B)","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS022","Vanikaa Medicals (Pvt) Ltd","FALSE","GSH1","1"
"DIS037","N.P Enterprises","866302","CRN","43685","1","CEN114-F","Amlotrust 5mg Tab 100's-(FG)","GSH1N","","-1","PACKS","","PACKS","0","7/29/2026","0","LKR","","","C239083","","DISTRI","ARR C (B1)","","","DISTRI","LK","DR","GEMABE050","","","Customer","DIS037","N.P Enterprises","FALSE","GSH1","1"
"DIS010","Isuru Pharmaceuticals","866303","CRN","43686","1","CFL120","Efatop PE Cream 60gm","GSH1N","","-89","TUB","","TUB","1101.6","7/29/2026","-98042.4","LKR","","","C239037","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS010","Isuru Pharmaceuticals","FALSE","GSH1","1"
"DIS010","Isuru Pharmaceuticals","866303","CRN","43686","2","PIC012","Hexidine 80ml","GSH1N","","-111","BOT","","BOT","305.8978378378","7/29/2026","-33954.66","LKR","","","C239037","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS010","Isuru Pharmaceuticals","FALSE","GSH1","1"
"DIS042","U.T.N.Trading Company (Pvt) Ltd","866304","CRN","43687","1","CEN114","Amlotrust 5mg Tab 100's","GSH1N","","-15","PACKS","","PACKS","606.96","7/29/2026","-9104.4","LKR","","","C239023","","DISTRI","ARR C (B1)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS042","U.T.N.Trading Company (Pvt) Ltd","FALSE","GSH1","1"
"DIS011","Kalyani Pharmacy","866305","CRN","43688","1","GDA003","Stim Proxa L -  Tapered (Green) 6's","GSH1N","","-3","PCS","","PCS","1026.83","7/29/2026","-3080.49","LKR","","","C238955","","DISTRI","DENTAIDS","","","DISTRI","LK","","GEMABE050","","","Customer","DIS011","Kalyani Pharmacy","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","1","CFL120","Efatop PE Cream 60gm","GSH1N","","-157","TUB","","TUB","1101.6","7/29/2026","-172951.2","LKR","","","C238920","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","2","CEN114","Amlotrust 5mg Tab 100's","GSH1N","","-6","PACKS","","PACKS","606.96","7/29/2026","-3641.76","LKR","","","C238920","","DISTRI","ARR C (B1)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","3","PIC012","Hexidine 80ml","GSH1N","","-25","BOT","","BOT","305.898","7/29/2026","-7647.45","LKR","","","C238920","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","4","PUP001","Histavert 8-90's","GSH1N","","-3","PACKS","","PACKS","1267.8","7/29/2026","-3803.4","LKR","","","C238920","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","5","PUP002","Histavert 16-90's","GSH1N","","-27","PACKS","","PACKS","1972.1","7/29/2026","-53246.7","LKR","","","C238920","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866306","CRN","43689","6","OTS002","Blendera-MF 400g (Vanilla Flavor)","GSH1N","","-9","CAN","","CAN","2760.38","7/29/2026","-24843.42","LKR","","","C238920","","DISTRI","OTSUKA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866307","CRN","43690","1","PUP001","Histavert 8-90's","GSH1N","","-40","PACKS","","PACKS","1267.8","7/29/2026","-50712","LKR","","","C239014","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866307","CRN","43690","2","PUP002","Histavert 16-90's","GSH1N","","-30","PACKS","","PACKS","1972.1","7/29/2026","-59163","LKR","","","C239014","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS035","Osul Pharmaceutical (Pvt) Ltd","866308","CRN","43691","1","CEN103","Ocumycin Ointment 3.5g (1's)","GSH1N","","-10","TUB","","TUB","83.78","7/29/2026","-837.8","LKR","","","C238502","","DISTRI","CENTAUR PH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS035","Osul Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS020","Unichemist Distributor","866309","CRN","43692","1","PIC012","Hexidine 80ml","GSH1N","","-234","BOT","","BOT","305.897820512821","7/29/2026","-71580.09","LKR","","","C238951","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS020","Unichemist Distributor","FALSE","GSH1","1"
"DIS020","Unichemist Distributor","866309","CRN","43692","2","PC012","Medigrip-Injection Plaster Medicated Dressing Adhesive Bandage (Antiseptic),2.5mm (100's)","GSH1N","","-17","PACKS","","PACKS","282.46","7/29/2026","-4801.82","LKR","","","C238951","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS020","Unichemist Distributor","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866310","CRN","43693","1","PUP001","Histavert 8-90's","GSH1N","","-1","PACKS","","PACKS","1267.8","7/29/2026","-1267.8","LKR","","","C238887","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866310","CRN","43693","2","PUP002","Histavert 16-90's","GSH1N","","-4","PACKS","","PACKS","1972.1","7/29/2026","-7888.4","LKR","","","C238887","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS003","Dharshana Distributors","866310","CRN","43693","3","TIL06","TILSTIGMIN Inj. 1ml (0.5mg/ml) (6's)","GSH1N","","-35","VLS","","VLS","643.4","7/29/2026","-22519","LKR","","","C238887","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS003","Dharshana Distributors","FALSE","GSH1","1"
"DIS040","Sasenwil Holdings (Pvt) Ltd.","866311","CRN","43694","1","PIC012","Hexidine 80ml","GSH1N","","-202","BOT","","BOT","305.897821782178","7/29/2026","-61791.36","LKR","","","C238874","","DISTRI","ICPA - SAL","","","DISTRI","LK","","GEMABE050","","","Customer","DIS040","Sasenwil Holdings (Pvt) Ltd.","FALSE","GSH1","1"
"DIS038","Harsha Distributors (pvt) Ltd","866312","CRN","43695","1","CFL120","Efatop PE Cream 60gm","GSH1N","","-17","TUB","","TUB","1101.6","7/29/2026","-18727.2","LKR","","","C238909","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS038","Harsha Distributors (pvt) Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866313","CRN","43696","1","PUP001","Histavert 8-90's","GSH1N","","-7","PACKS","","PACKS","1267.8","7/29/2026","-8874.6","LKR","","","C238818","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866313","CRN","43696","2","PUP002","Histavert 16-90's","GSH1N","","-17","PACKS","","PACKS","1972.1","7/29/2026","-33525.7","LKR","","","C238818","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866313","CRN","43696","3","PUN186","Omlek Tab 20mg 100's","GSH1N","","-83","PACKS","","PACKS","417.04","7/29/2026","-34614.32","LKR","","","C238818","","DISTRI","ARRA2UGE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"DIS009","J.G.P Marketing Services (Pvt)  Ltd","866313","CRN","43696","4","TIL16","Tocosules Cap's 400mg (VIT. E) (100's)","GSH1N","","-3","PACKS","","PACKS","2136.75","7/29/2026","-6410.25","LKR","","","C238818","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS009","J.G.P Marketing Services (Pvt)  Ltd","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","866318","CRN","43697","1","SWISS03-F","Roswiss Tab's 10mg (100's) (FG)","GSH1N","","-1","PACKS","","PACKS","0","7/29/2026","0","LKR","","","C239315","","STAFF RECE","ARRB2S","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","866318","CRN","43697","2","SWISS13","Swizglipt Tab's 50mg (50's)","GSH1N","","-1","PACKS","","PACKS","0","7/29/2026","0","LKR","","","C239315","","STAFF RECE","ARRB1S","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","1","CEN152","Atrest Tab's 0.25mg - (100's)","GSH1N","","-14","PACKS","","PACKS","797.87","7/29/2026","-11170.18","LKR","","","","","DISTRI","ARR C (B)","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","2","PNQ037","Vagibact Cream 40gm","GSH1N","","-22","TUB","","TUB","1654.8","7/29/2026","-36405.6","LKR","","","","","DISTRI","NABIQASIM","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","3","GDA003","Stim Proxa L -  Tapered (Green) 6's","GSH1N","","-9","PCS","","PCS","2688.2002984258","7/29/2026","-24193.8","LKR","","","","","DISTRI","DENTAIDS","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","4","GDA005","Stim Proxa L -  Super Fine (Pink) 6's","GSH1N","","-3","PCS","","PCS","2688.2002984258","7/29/2026","-8064.6","LKR","","","","","DISTRI","DENTAIDS","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","5","SWISS03","Roswiss Tab's 10mg (100's)","GSH1N","","-42","PACKS","","PACKS","1851.85","7/29/2026","-77777.7","LKR","","","","","DISTRI","ARRB2S","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","6","VIR006","Donasorb (10x10cm) (Silver Wound Dressing) (1's)","GSH1N","","-8","PCS","","PCS","1861.58","7/29/2026","-14892.64","LKR","","","","","DISTRI","ARR PR (B)","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","7","FDN114","AZIFRED DS 200mg/5ml 15ML","GSH1N","","-27","BOT","","BOT","214.17","7/29/2026","-5782.59","LKR","","","","","DISTRI","FREDAN PHA","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","8","GDA008","Dental  Floss (Stim Tuf-Floss) 30m","GSH1N","","-2","PCS","","PCS","941.472228243","7/29/2026","-1882.94","LKR","","","","","DISTRI","DENTAIDS","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
"DIS050","Ladvo Pharmaceutical (Pvt) Ltd","866319","CRN","43698","9","GDA008","Dental  Floss (Stim Tuf-Floss) 30m","GSH1N","","-4","PCS","","PCS","966.0341925976","7/29/2026","-3864.14","LKR","","","","","DISTRI","DENTAIDS","","","DISTRI","LK","PM","GEMABE050","","","Customer","DIS050","Ladvo Pharmaceutical (Pvt) Ltd","FALSE","GSH1","1"
